,Feature1,Label
1077,109.92459624999992,1
1078,157.24559624999995,1
1079,-93.75140375000014,0
1080,-206.22640375000012,0
1081,-195.3684037500001,0
1082,-158.77940375000003,0
1083,-98.82140375000006,0
1084,-108.92240375000007,0
1085,-37.41340375000005,1
1086,104.56259624999997,1
1087,143.1565962499999,1
1088,99.87959624999996,1
1089,-135.38840375000007,0
1090,81.3245962499999,1
1091,73.5215962499999,1
1092,-170.92940375000012,0
1093,108.09959624999989,1
1094,121.87859624999989,1
1095,68.09659624999995,1
1096,240.97759624999995,0
1097,-236.86040375000016,0
1098,128.69559624999988,1
1099,-103.47340375000012,0
1100,-68.49640375000014,0
1101,127.7865962499999,1
1102,0.575596249999876,0
1103,83.90759624999988,1
1104,115.88859624999999,1
1105,-103.12840375000009,0
1106,112.19659625,1
1107,174.64759624999988,1
1108,92.18159624999988,1
1109,161.89459624999995,1
1110,-321.8164037500001,0
1111,128.30759625,1
1112,68.09659624999995,1
1113,-229.93740375000013,0
1114,-25.10940375000007,0
1115,85.8105962499999,1
1116,124.05159624999989,1
