Mean Block Receive Time_x,Mean Block Propagation Time_x,Mean Block Size_x,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Iteration,Mean Block Receive Time_y,Mean Block Propagation Time_y,Mean Block Size_y,The average INV,The average GET_HEADERS Bytes,The average Headers Bytes,The average GET_DATA Sent Bytes,The average BLOCK Bytes,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic due to INV messages,Total average traffic due to GET_HEADERS messages,Total average traffic due to HEADERS messages,Total average traffic due to GET_DATA messages,Total average traffic due to BLOCK messages,Total average traffic/node,average Bandwidth Per Node,Label
750.346,0.729836,463760,0,0.0,0.0,0.016,11700,10920,0,972,1050,0,0,780,2783100,0,61,750.382,0.793065,463760,10968.8,911.25,984.375,731.25,2609160,0.726917,1.01247,1.05379,0.793065,21937.5,1822.5,1968.75,1462.5,5218310,874.251,5245500,0
863.022,137.138,526650,14,42772.7,525407.0,0.012,1325694,1266720,34020,106434,116919,36750,27300,86274,358725435,110354445,30,845.912,125.916,525413,1268430.0,101908.0,111908.0,82588.1,343202000,136.854,137.112,137.144,128.439,2536860.0,203816.0,223817.0,165176.0,686404000,972.545,689534000,1
738.796,452.894,532382,4,111380.0,541422.0,0.002,1566388,1478360,9720,115020,132188,10500,7800,95828,430192156,32490705,54,728.113,418.251,531169,1475800.0,108439.0,124583.0,90326.3,405336000,452.465,452.835,452.894,424.385,2951600.0,216878.0,249165.0,180652.0,810672000,989.392,814270000,1
800.659,399.634,543340,9,59090.6,621207.0,0.012,1436984,1364350,21870,109512,123484,23625,17550,90184,401431718,83875095,83,787.394,368.464,541816,1363630.0,104034.0,117243.0,85644.4,381584000,399.43,399.78,399.827,374.659,2727250.0,208069.0,234486.0,171289.0,763169000,1007.24,766510000,1
802.486,339.974,527410,8,72319.9,640996.0,0.012,1434588,1358760,19440,111780,124638,21000,15600,91428,388382217,76930365,42,790.411,313.879,526586,1359550.0,106009.0,118161.0,86688.7,368916000,339.741,340.03,340.054,318.677,2719100.0,212018.0,236321.0,173378.0,737833000,979.093,741174000,1
771.125,500.079,533283,155,3855.21,586786.0,0.159,1204158,1434290,376650,85698,100108,406875,302250,72118,323456919,1364487375,16,759.177,461.954,532354,1412260.0,103882.0,119281.0,86501.2,388521000,500.3,500.679,500.764,469.221,2824520.0,207765.0,238562.0,173002.0,777043000,989.21,780486000,1
927.884,0.539201,622630,0,0.0,0.0,0.066,11700,10920,0,972,1050,0,0,780,3736322,0,93,927.973,0.857874,622630,10968.8,911.25,984.375,731.25,3502800,0.789483,1.03517,1.15893,0.857874,21937.5,1822.5,1968.75,1462.5,7005600,1172.13,7032800,0
1115.98,0.865744,329200,0,0.0,0.0,0.005,9750,9100,0,810,875,0,0,650,1646448,0,87,1116.03,0.737162,329200,9140.63,759.375,820.312,609.375,1543540,0.67022,0.930045,0.971915,0.737162,18281.2,1518.75,1640.62,1218.75,3087090,621.95,3109750,0
796.747,505.96,495645,174,3442.66,480692.0,0.159,1121906,1393080,422820,81486,94181,456750,339300,68126,289625709,1254840675,28,783.707,466.981,495498,1369880.0,102819.0,116842.0,85074.4,349952000,506.143,506.546,506.575,474.715,2739760.0,205639.0,233683.0,170149.0,699903000,919.284,703253000,1
527.8,1.07821,635086,0,0.0,0.0,0.012,21450,20020,0,1782,1925,0,0,1430,6986936,0,39,527.739,0.88325,635086,20109.4,1670.62,1804.69,1340.62,6550250,0.789948,1.14678,1.25555,0.88325,40218.8,3341.25,3609.38,2681.25,13100500,1195.49,13150400,0
531.003,0.82612,421923,0,0.0,0.0,0.012,21450,20020,0,1782,1925,0,0,1430,4642139,0,8,531.022,0.708761,421923,20109.4,1670.63,1804.69,1340.62,4352010,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
586.057,0.889319,436013,1,5066.06,746633.0,0.133,17550,18330,2430,1458,1575,2625,1950,1170,3614303,11200845,82,586.037,0.809163,436013,18281.3,1518.75,1640.62,1218.75,4088460,0.769523,1.03616,1.06439,0.809163,36562.5,3037.5,3281.25,2437.5,8176920,822.224,8222240,0
613.48,0.490085,499026,313,1907.54,456549.0,0.3,1294800,1306220,43740,107568,116200,188190,97740,86320,344820928,927228480,73,740.991,554.404,508703,1448620.0,103579.0,120699.0,87033.7,381221000,599.358,599.832,599.962,562.16,2897240.0,207158.0,241399.0,174068.0,762443000,946.802,765963000,1
776.792,219.749,523681,6,99223.7,449835.0,0.009,1487708,1404000,14580,116964,129833,15750,11700,95408,401124342,40493265,43,762.895,202.504,523058,1405700.0,110565.0,122703.0,90176.3,378585000,219.743,220.042,220.087,206.167,2811390.0,221130.0,245406.0,180352.0,757170000,968.953,760628000,1
789.681,481.572,528906,176,3402.77,551253.0,0.185,1128766,1404260,427680,80514,93941,462000,343200,67706,304464075,1455544785,13,777.534,444.909,527578,1379970.0,102212.0,116945.0,84924.4,376407000,481.747,482.076,482.248,451.852,2759940.0,204424.0,233889.0,169849.0,752813000,982.054,756181000,1
484.808,0.73521,360376,0,0.0,0.0,0.012,23400,21840,0,1944,2100,0,0,1560,4325597,0,28,484.788,0.678196,360376,21937.5,1822.5,1968.75,1462.5,4055250,0.64539,0.741664,0.750662,0.678196,43875.0,3645.0,3937.5,2925.0,8110490,680.406,8164880,0
796.874,351.863,533813,34,17277.1,553858.0,0.029,1389244,1369420,82620,104004,118344,89250,66300,86124,381586611,282513330,88,783.946,324.658,532384,1364570.0,102668.0,116526.0,84885.0,375395000,351.863,352.245,352.284,330.08,2729140.0,205335.0,233051.0,169770.0,750789000,989.667,754126000,1
810.794,353.509,532351,52,11491.4,507228.0,0.066,1328982,1348100,126360,99306,113107,136500,101400,82282,366022069,395708430,77,798.314,326.587,531248,1340980.0,100997.0,114569.0,83476.9,367877000,353.606,353.952,353.957,331.696,2681970.0,201994.0,229138.0,166954.0,735755000,988.015,739035000,1
1153.64,0.734682,495276,0,0.0,0.0,0.005,9750,9100,0,810,875,0,0,650,2476828,0,88,1153.58,0.721232,495276,9140.63,759.375,820.312,609.375,2322030,0.661018,0.818773,0.848512,0.721232,18281.2,1518.75,1640.62,1218.75,4644050,933.342,4666710,0
1579.06,0.515693,673913,0,0.0,0.0,0.002,5850,5460,0,486,525,0,0,390,2022010,0,41,1578.98,0.7468,673913,5484.38,455.625,492.187,365.625,1895630,0.568162,0.986496,1.03271,0.7468,10968.8,911.25,984.375,731.25,3791270,1268.29,3804860,0
441.361,0.673023,618543,0,0.0,0.0,0.016,13650,12740,0,1134,1225,0,0,910,4330429,0,55,441.356,0.773098,618543,12796.9,1063.12,1148.44,853.125,4059780,0.680853,0.894507,0.949629,0.773098,25593.8,2126.25,2296.88,1706.25,8119550,1164.47,8151280,0
583.004,0.663399,657387,3,1343.49,880078.0,0.133,11700,16770,7290,972,1050,7875,5850,780,3276785,39607575,66,582.991,0.822386,657387,16453.1,1366.87,1476.56,1096.88,5547460,0.724818,0.967011,1.0161,0.822386,32906.2,2733.75,2953.12,2193.75,11094900,1237.3,11135700,0
574.252,0.913853,579203,0,0.0,0.0,0.005,19500,18200,0,1620,1750,0,0,1300,5792926,0,3,574.231,0.790499,579203,18281.3,1518.75,1640.62,1218.75,5430870,0.70978,0.931393,1.04133,0.790499,36562.5,3037.5,3281.25,2437.5,10861700,1090.71,10907100,0
927.816,0.424663,622630,2,2783.45,524960.0,0.159,7800,11180,4860,648,700,5250,3900,520,2686222,15751500,93,927.973,0.857874,622630,10968.8,911.25,984.375,731.25,3502800,0.789483,1.03517,1.15893,0.857874,21937.5,1822.5,1968.75,1462.5,7005600,1172.13,7032800,0
461.266,0.358859,389327,2,2441.9,201440.0,0.289,21450,23920,4860,1782,1925,5250,3900,1430,4659363,6045900,22,461.312,0.774796,389327,23765.6,1974.38,2132.81,1584.38,4746020,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
781.226,416.694,523676,6,98561.4,553643.0,0.012,1476054,1396720,14580,109674,125279,15750,11700,91034,398398848,49835955,35,768.822,384.324,522506,1394770.0,103731.0,118433.0,86075.6,376614000,416.324,416.718,416.749,390.509,2789540.0,207461.0,236867.0,172151.0,753227000,971.288,756633000,1
539.971,0.366337,430959,2,1894.82,649380.0,0.289,15600,18460,4860,1296,1400,5250,3900,1040,3011552,19484085,57,540.02,0.775022,430959,18281.3,1518.75,1640.62,1218.75,4041090,0.676917,0.986722,1.05401,0.775022,36562.5,3037.5,3281.25,2437.5,8082170,812.749,8127490,0
595.988,0.70704,455996,0,0.0,0.0,0.012,19500,18200,0,1620,1750,0,0,1300,4560855,0,42,596.031,0.711326,455996,18281.3,1518.75,1640.62,1218.75,4275800,0.636667,0.799201,0.827051,0.711326,36562.5,3037.5,3281.25,2437.5,8551600,859.692,8596920,0
451.277,1.30364,644458,0,0.0,0.0,0.012,19500,18200,0,1620,1750,0,0,1300,6445481,0,94,451.212,0.915717,644458,18281.3,1518.75,1640.62,1218.75,6042640,0.807893,1.24709,1.3386,0.915717,36562.5,3037.5,3281.25,2437.5,12085300,1213.06,12130600,0
412.722,0.93298,414190,1,2280.27,466482.0,0.054,23400,23790,2430,1944,2100,2625,1950,1560,4919064,6998580,95,412.706,0.789512,414190,23765.6,1974.38,2132.81,1584.38,5049030,0.722448,1.00162,1.06269,0.789512,47531.2,3948.75,4265.62,3168.75,10098100,781.306,10157000,0
796.746,506.424,495645,1,163120.0,747575.0,0.005,1459256,1370590,2430,109512,124456,2625,1950,90616,372534089,11214975,28,783.707,466.981,495498,1369880.0,102819.0,116842.0,85074.4,349952000,506.143,506.546,506.575,474.715,2739760.0,205639.0,233683.0,170149.0,699903000,919.284,703253000,1
789.682,482.058,528906,17,34984.3,615747.0,0.012,1438816,1383590,41310,106272,121766,44625,33150,88376,391031168,157038390,64,777.534,444.909,527578,1379970.0,102212.0,116945.0,84924.4,376407000,481.747,482.076,482.248,451.852,2759940.0,204424.0,233889.0,169849.0,752813000,982.054,756181000,1
615.635,0.993648,732029,0,0.0,0.0,0.005,17550,16380,0,1458,1575,0,0,1170,6589070,0,85,615.62,0.885673,732029,16453.1,1366.87,1476.56,1096.88,6177250,0.814196,1.08375,1.18895,0.885673,32906.2,2733.75,2953.12,2193.75,12354500,1377.25,12395300,0
572.429,1.16703,646172,0,0.0,0.0,0.012,19500,18200,0,1620,1750,0,0,1300,6462621,0,29,572.367,0.845678,646172,18281.2,1518.75,1640.62,1218.75,6058710,0.767907,1.0625,1.16703,0.845678,36562.5,3037.5,3281.25,2437.5,12117400,1216.27,12162700,0
432.183,0.465539,445143,0,0.0,0.0,0.066,25350,23660,0,2106,2275,0,0,1690,5788024,0,25,432.215,0.792786,445143,23765.6,1974.38,2132.81,1584.38,5426270,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
484.748,0.636932,360376,0,0.0,0.0,0.066,23400,21840,0,1944,2100,0,0,1560,4325597,0,28,484.788,0.678196,360376,21937.5,1822.5,1968.75,1462.5,4055250,0.64539,0.741664,0.750662,0.678196,43875.0,3645.0,3937.5,2925.0,8110490,680.406,8164880,0
627.356,0.468268,503734,294,2029.0,440547.0,0.3,1290900,1269820,29160,107244,115850,125055,64980,86060,351926522,606685950,10,785.319,405.474,520927,1366140.0,102364.0,116425.0,84742.5,367849000,439.64,440.002,440.084,412.374,2732270.0,204727.0,232851.0,169485.0,735698000,968.594,739037000,1
533.207,0.689039,360644,0,0.0,0.0,0.029,21450,20020,0,1782,1925,0,0,1430,3968077,0,77,533.207,0.722909,360644,20109.4,1670.62,1804.69,1340.62,3720070,0.66221,0.85636,0.914912,0.722909,40218.8,3341.25,3609.37,2681.25,7440140,680.909,7490000,0
454.583,0.888763,471388,0,0.0,0.0,0.005,25350,23660,0,2106,2275,0,0,1690,6129213,0,48,454.561,0.782377,471388,23765.6,1974.38,2132.81,1584.38,5746140,0.738834,0.949851,0.982396,0.782377,47531.2,3948.75,4265.62,3168.75,11492300,888.553,11551200,0
776.533,614.798,508649,3,63839.0,490014.0,0.005,1480212,1396330,7290,107244,124112,7875,5850,89732,388723221,22054695,99,765.745,567.867,507843,1393180.0,100997.0,116847.0,84489.4,365806000,614.206,614.689,614.819,576.086,2786370.0,201994.0,233694.0,168979.0,731613000,944.735,735004000,1
615.547,0.953884,516198,0,0.0,0.0,0.005,17550,16380,0,1458,1575,0,0,1170,4646589,0,40,615.562,0.799599,516198,16453.1,1366.87,1476.56,1096.88,4356180,0.669203,1.01048,1.07695,0.799599,32906.2,2733.75,2953.12,2193.75,8712350,972.571,8753140,0
469.188,0.990242,598137,1,2088.47,213926.0,0.054,21450,21970,2430,1782,1925,2625,1950,1430,6964709,3210240,21,469.167,0.791796,598137,21937.5,1822.5,1968.75,1462.5,6730050,0.664209,0.971515,0.990242,0.791796,43875.0,3645.0,3937.5,2925.0,13460100,1126.21,13514500,0
830.52,313.299,505990,15,39975.7,629606.0,0.012,1374702,1315990,36450,107730,119777,39375,29250,87962,355940872,141681495,49,815.92,288.428,505442,1316210.0,103275.0,114752.0,84292.5,342550000,313.0,313.243,313.301,293.58,2632410.0,206550.0,229504.0,168585.0,685099000,937.788,688336000,1
457.885,0.498713,569380,3,1984.17,385149.0,0.289,19500,24050,7290,1620,1750,7875,5850,1300,6247393,17335755,27,457.951,0.823743,569380,23765.6,1974.38,2132.81,1584.38,6940420,0.738814,0.998428,1.04671,0.823743,47531.2,3948.75,4265.62,3168.75,13880800,1072.29,13939700,0
928.057,1.00058,622630,0,0.0,0.0,0.005,11700,10920,0,972,1050,0,0,780,3736322,0,93,927.973,0.857874,622630,10968.8,911.25,984.375,731.25,3502800,0.789483,1.03517,1.15893,0.857874,21937.5,1822.5,1968.75,1462.5,7005600,1172.13,7032800,0
793.468,290.277,520579,9,65095.0,573617.0,0.012,1449060,1375270,21870,111132,124910,23625,17550,91340,387936590,77450505,85,778.403,266.959,518725,1374950.0,105553.0,118580.0,86728.1,368531000,290.074,290.436,290.446,272.115,2749890.0,211106.0,237159.0,173456.0,737062000,962.853,740434000,1
769.012,253.117,538681,24,24191.4,536235.0,0.029,1469594,1422720,58320,114534,127694,63000,46800,93674,407365315,193077165,75,753.297,232.641,536471,1421620.0,111021.0,123651.0,90744.4,393972000,253.117,253.418,253.498,237.472,2843240.0,222041.0,247301.0,181489.0,787945000,994.27,791439000,1
769.012,253.498,538681,11,39862.3,579714.0,0.012,1494944,1421030,26730,116640,129969,28875,21450,95364,413859278,95667720,75,753.297,232.641,536471,1421620.0,111021.0,123651.0,90744.4,393972000,253.117,253.418,253.498,237.472,2843240.0,222041.0,247301.0,181489.0,787945000,994.27,791439000,1
763.322,611.904,524621,36,15944.6,544259.0,0.029,1453100,1435200,87480,105300,121850,94500,70200,88100,392816957,293948325,1,751.696,565.192,523515,1428090.0,104186.0,120141.0,86981.3,386638000,611.904,612.378,612.423,573.893,2856190.0,208372.0,240281.0,173963.0,773275000,973.376,776754000,1
805.69,476.688,511268,9,49485.5,480447.0,0.009,1423968,1353430,21870,106272,121118,23625,17550,88088,375606905,64872450,96,791.342,439.095,510810,1351420.0,100997.0,115025.0,83679.4,356186000,476.688,477.085,477.105,447.091,2702850.0,201994.0,230049.0,167359.0,712372000,946.659,715674000,1
778.281,294.758,530842,19,26061.5,453925.0,0.012,1459186,1403870,46170,112590,126161,49875,37050,92366,400186562,129394170,23,763.969,271.203,529385,1402720.0,108439.0,121393.0,88908.8,383262000,294.5,294.804,294.821,276.272,2805440.0,216878.0,242786.0,177818.0,766524000,982.101,769967000,1
615.676,1.08882,732029,1,2246.07,745319.0,0.054,15600,16510,2430,1296,1400,2625,1950,1040,5843661,11181135,85,615.62,0.885673,732029,16453.1,1366.87,1476.56,1096.88,6177250,0.814196,1.08375,1.18895,0.885673,32906.2,2733.75,2953.12,2193.75,12354500,1377.25,12395300,0
559.662,0.59256,522543,0,0.0,0.0,0.005,19500,18200,0,1620,1750,0,0,1300,5226327,0,65,559.698,0.671485,522543,18281.3,1518.75,1640.62,1218.75,4899680,0.602118,0.737494,0.79176,0.671485,36562.5,3037.5,3281.25,2437.5,9799360,984.468,9844680,0
559.681,0.622755,522543,0,0.0,0.0,0.005,19500,18200,0,1620,1750,0,0,1300,5226327,0,65,559.698,0.671485,522543,18281.3,1518.75,1640.62,1218.75,4899680,0.602118,0.737494,0.79176,0.671485,36562.5,3037.5,3281.25,2437.5,9799360,984.468,9844680,0
801.998,516.425,539134,9,41994.5,639859.0,0.012,1432966,1362530,21870,105786,121241,23625,17550,87986,397572485,86393130,47,788.268,475.893,538097,1359860.0,100541.0,115140.0,83583.8,378124000,516.173,516.633,516.742,484.145,2719720.0,201083.0,230280.0,167168.0,756248000,998.115,759566000,1
517.124,0.758309,590575,1,2764.34,334225.0,0.159,19500,20150,2430,1620,1750,2625,1950,1300,6163004,5014725,92,517.052,0.759304,590575,20109.4,1670.63,1804.69,1340.62,6091240,0.712741,0.805857,0.877225,0.759304,40218.8,3341.25,3609.37,2681.25,12182500,1112.03,12232300,0
454.585,0.919857,471388,0,0.0,0.0,0.012,25350,23660,0,2106,2275,0,0,1690,6129213,0,48,454.561,0.782377,471388,23765.6,1974.38,2132.81,1584.38,5746140,0.738834,0.949851,0.982396,0.782377,47531.2,3948.75,4265.62,3168.75,11492300,888.553,11551200,0
454.561,0.757971,471388,0,0.0,0.0,0.009,25350,23660,0,2106,2275,0,0,1690,6129213,0,48,454.561,0.782377,471388,23765.6,1974.38,2132.81,1584.38,5746140,0.738834,0.949851,0.982396,0.782377,47531.2,3948.75,4265.62,3168.75,11492300,888.553,11551200,0
490.784,1.33639,625827,0,0.0,0.0,0.002,23400,21840,0,1944,2100,0,0,1560,7510999,0,54,490.727,0.887158,625827,21937.5,1822.5,1968.75,1462.5,7041560,0.801176,1.15063,1.24127,0.887158,43875.0,3645.0,3937.5,2925.0,14083100,1178.13,14137500,0
864.307,195.433,524277,13,33001.5,541395.0,0.009,1324566,1264770,31590,104490,115791,34125,25350,85146,356867960,105589590,97,848.965,180.09,522868,1265550.0,99933.8,110687.0,81408.8,341163000,195.433,195.635,195.658,183.335,2531090.0,199868.0,221374.0,162818.0,682326000,970.88,685441000,1
738.796,452.835,532382,2,237405.0,260348.0,0.005,1570288,1478100,4860,115344,132538,5250,3900,96088,431837328,7813125,54,728.113,418.251,531169,1475800.0,108439.0,124583.0,90326.3,405336000,452.465,452.835,452.894,424.385,2951600.0,216878.0,249165.0,180652.0,810672000,989.392,814270000,1
690.336,0.666985,454083,0,0.0,0.0,0.009,11700,10920,0,972,1050,0,0,780,2725037,0,81,690.334,0.729491,454083,10968.7,911.25,984.375,731.25,2554720,0.666985,0.870523,0.93077,0.729491,21937.5,1822.5,1968.75,1462.5,5109440,856.106,5136640,0
441.394,0.91691,618543,0,0.0,0.0,0.012,13650,12740,0,1134,1225,0,0,910,4330429,0,55,441.356,0.773098,618543,12796.9,1063.12,1148.44,853.125,4059780,0.680853,0.894507,0.949629,0.773098,25593.8,2126.25,2296.88,1706.25,8119550,1164.47,8151280,0
816.818,644.092,524237,0,0.0,559685.0,0.002,1419034,1332240,0,104166,119734,0,0,86794,383799173,0,12,805.187,595.084,523363,1330340.0,97655.6,112251.0,81369.4,359812000,643.659,644.054,644.128,603.652,2660690.0,195311.0,224501.0,162739.0,719623000,974.214,722867000,1
810.837,215.02,552665,12,49262.4,581305.0,0.012,1414266,1346540,29160,111942,123841,31500,23400,91126,401506219,104651025,17,795.788,197.8,550899,1347810.0,106768.0,118070.0,86893.1,382953000,214.815,215.014,215.06,201.515,2695620.0,213536.0,236139.0,173786.0,765906000,1022.91,769225000,1
799.309,492.977,539467,103,5812.45,563770.0,0.133,1251898,1376570,250290,91206,105248,270375,200850,76178,346043342,871163055,0,787.027,454.775,537893,1361950.0,101149.0,115568.0,83970.0,378863000,492.51,492.899,492.977,461.931,2723900.0,202298.0,231137.0,167940.0,757727000,1001.38,761052000,1
776.792,219.62,523681,80,7483.36,533881.0,0.066,1343408,1413620,194400,104976,116883,210000,156000,85788,361106227,640764990,43,762.895,202.504,523058,1405700.0,110565.0,122703.0,90176.3,378585000,219.743,220.042,220.087,206.167,2811390.0,221130.0,245406.0,180352.0,757170000,968.953,760628000,1
813.853,523.248,484890,13,41598.8,575600.0,0.012,1402706,1341210,31590,104814,119381,34125,25350,86846,349454369,112259460,22,799.234,481.607,484144,1338800.0,100237.0,114052.0,83002.5,334630000,522.929,523.24,523.312,490.42,2677600.0,200475.0,228105.0,166005.0,669259000,897.906,672532000,1
367.99,0.619247,385235,0,0.0,0.0,0.029,31200,29120,0,2592,2800,0,0,2080,6165199,0,68,367.994,0.656419,385235,29250.0,2430.0,2625.0,1950.0,5779870,0.619247,0.71473,0.726405,0.656419,58500.0,4860.0,5250.0,3900.0,11559700,727.016,11632300,0
586.05,0.976502,436013,0,0.0,0.0,0.005,19500,18200,0,1620,1750,0,0,1300,4361026,0,82,586.037,0.809163,436013,18281.3,1518.75,1640.62,1218.75,4088460,0.769523,1.03616,1.06439,0.809163,36562.5,3037.5,3281.25,2437.5,8176920,822.224,8222240,0
490.713,0.824742,625827,0,0.0,0.0,0.009,23400,21840,0,1944,2100,0,0,1560,7510999,0,54,490.727,0.887158,625827,21937.5,1822.5,1968.75,1462.5,7041560,0.801176,1.15063,1.24127,0.887158,43875.0,3645.0,3937.5,2925.0,14083100,1178.13,14137500,0
540.014,0.676917,430959,0,0.0,0.0,0.009,19500,18200,0,1620,1750,0,0,1300,4310491,0,57,540.02,0.775022,430959,18281.3,1518.75,1640.62,1218.75,4041090,0.676917,0.986722,1.05401,0.775022,36562.5,3037.5,3281.25,2437.5,8082170,812.749,8127490,0
796.746,506.575,495645,13,45217.7,495539.0,0.012,1435856,1372150,31590,107568,122356,34125,25350,89056,366838578,96647640,28,783.707,466.981,495498,1369880.0,102819.0,116842.0,85074.4,349952000,506.143,506.546,506.575,474.715,2739760.0,205639.0,233683.0,170149.0,699903000,919.284,703253000,1
841.869,302.886,535989,9,57683.7,476683.0,0.009,1365680,1297010,21870,104976,117855,23625,17550,86220,377392061,64364310,44,825.606,278.62,534217,1296780.0,99781.9,111966.0,81928.1,357828000,302.852,303.127,303.18,284.081,2593560.0,199564.0,223931.0,163856.0,715656000,990.133,718837000,1
835.029,1.03405,690843,0,0.0,0.0,0.133,13650,12740,0,1134,1225,0,0,910,4836528,0,16,835.001,0.888964,690843,12796.9,1063.12,1148.44,853.125,4534240,0.793949,1.12165,1.18168,0.888964,25593.8,2126.25,2296.88,1706.25,9068490,1300.03,9100210,0
735.446,0.789925,482218,0,0.0,0.0,0.012,15600,14560,0,1296,1400,0,0,1040,3858468,0,90,735.415,0.738422,482218,14625.0,1215.0,1312.5,975.0,3617310,0.673366,0.841643,0.8677,0.738422,29250.0,2430.0,2625.0,1950.0,7234630,908.86,7270880,0
348.314,0.925295,610693,1,2032.6,645805.0,0.012,31200,31070,2430,2592,2800,2625,1950,2080,9737414,9688425,10,348.279,0.769629,610693,31078.1,2581.88,2789.06,2071.88,9734350,0.665086,0.877091,0.925295,0.769629,62156.2,5163.75,5578.13,4143.75,19468700,1149.75,19545700,0
